Date,Temperature (mean)(Centigrade),IGNORE THIS COLUMN,Precipitation (cm/day),Solar Radiation (Langleys/day),Daylight Relative Humidity (%)
8/14/2029,23.12338568,0.506040372,0.506040372,380.9097887,63.26059444
8/15/2029,25.86826984,0.020263755,0.020263755,488.9074286,55.38476744
8/16/2029,23.63260875,0.980299217,0.980299217,414.8804263,60.89406051
8/17/2029,22.97915881,0.241303063,0.241303063,422.0074504,61.77545532
8/18/2029,25.16562094,-0.00741565,0,438.4041037,60.31271844
8/19/2029,26.05587666,-0.030581241,0,437.2427596,61.2991661
8/20/2029,25.88704454,-0.032223291,0,430.0727177,62.1819147
8/21/2029,25.37058497,-0.082952792,0,478.5937479,56.16657177
8/22/2029,25.40738415,-0.027118182,0,447.1202885,59.27869042
8/23/2029,22.99572277,-0.055448103,0,474.78608,53.07527545
8/24/2029,22.36327336,-0.058839109,0,504.9525455,49.26702023
8/25/2029,24.20299446,-0.013290278,0,426.9813123,58.81402181
8/26/2029,21.6466041,0.175641056,0.175641056,459.1748236,51.10652075
8/27/2029,22.6203259,-0.059437311,0,458.2125291,52.1072928
8/28/2029,22.5947588,0.027330194,0.027330194,478.9655045,51.01376834
8/29/2029,19.11269865,1.026870788,1.026870788,409.2288156,52.71599224
8/30/2029,19.96205302,0.360476583,0.360476583,460.0031644,48.69079576
8/31/2029,22.00869557,-0.05920106,0,470.3730111,50.55238011
9/1/2029,16.0734427,0.477474164,0.477474164,486.1994851,40.57993909
9/2/2029,22.20428778,-0.066887615,0,443.8121995,54.23205888
9/3/2029,17.42358055,0.444504809,0.444504809,494.189952,37.01278853
9/4/2029,20.81842295,-0.10975686,0,466.0844358,47.32239943
9/5/2029,18.83836254,0.056061301,0.056061301,474.7857942,42.30638708
9/6/2029,20.28964279,-0.07623228,0,478.6313762,43.89697883
9/7/2029,20.38468955,-0.132604258,0,473.5348648,44.38998307
9/8/2029,19.14496453,0.019357178,0.019357178,446.7857223,46.91899998
9/9/2029,22.03280392,-0.056785284,0,418.1670364,56.54283385
9/10/2029,19.91343381,-0.068383349,0,437.8199186,49.73581133
9/11/2029,16.93912733,0.333213669,0.333213669,477.6238558,36.34388416
9/12/2029,18.13607056,-0.064488705,0,465.2081306,40.13353866
9/13/2029,17.78263263,0.038540257,0.038540257,465.1690361,36.67862969
9/14/2029,20.08388239,-0.081821743,0,454.8738561,45.38504155
9/15/2029,21.46778925,-0.096039052,0,392.7551594,54.91853725
9/16/2029,21.94610214,-0.083818557,0,381.1838853,58.18376961
9/17/2029,19.98548713,0.002199837,0.002199837,438.394934,48.45664383
9/18/2029,16.44641675,0.331370587,0.331370587,469.9922923,37.20502351
9/19/2029,19.37013362,-0.11489279,0,431.2281101,49.28099817
9/20/2029,21.54483571,-0.110624063,0,397.7604536,54.29242397
9/21/2029,20.15195998,-0.128759227,0,371.5650504,54.9239305
9/22/2029,22.04028931,-0.182166491,0,402.9601445,52.67517703
9/23/2029,20.82609978,-0.118469171,0,347.8442815,60.98757874
9/24/2029,21.18827122,-0.207381419,0,395.8189775,50.77799793
9/25/2029,15.26286122,0.334690802,0.334690802,460.7577928,29.9556417
9/26/2029,20.83562156,-0.249134833,0,409.609161,47.2703636
9/27/2029,20.49651633,-0.174967761,0,383.160203,49.85092911
9/28/2029,19.84416799,-0.143195467,0,387.3934837,49.49590873
9/29/2029,19.8646175,-0.21668506,0,370.3828912,52.09804554
9/30/2029,21.60624923,-0.214285939,0,380.2812075,50.50721945
10/1/2029,16.69496393,0.240652653,0.240652653,420.810027,36.9728323
10/2/2029,20.21361097,-0.130347001,0,356.6866565,52.28406287
10/3/2029,16.04620789,0.365831198,0.365831198,431.7787052,31.96239529
10/4/2029,16.15991333,0.083517674,0.083517674,385.1863591,43.31034046
10/5/2029,21.01045992,-0.19332694,0,326.3080715,58.25427633
10/6/2029,21.69132967,-0.093548348,0,260.9519451,71.90484634
10/7/2029,21.02404826,0.037854854,0.037854854,233.2747986,76.9192853
10/8/2029,22.83176556,-0.130533463,0,289.2158214,64.19143256
10/9/2029,16.45910314,-0.048144571,0,337.1996121,51.62988498
10/10/2029,13.41888323,0.39769795,0.39769795,407.7715663,29.22913966
10/11/2029,18.05831979,-0.175062079,0,270.8504781,63.40964846
10/12/2029,22.50297315,-0.136052241,0,280.7906226,63.04294005
10/13/2029,23.49057444,-0.128016743,0,278.823122,65.37046023
10/14/2029,16.91298702,0.06467414,0.06467414,335.2287967,46.72552248
10/15/2029,15.77101197,0.127551557,0.127551557,332.9742287,41.05728454
10/16/2029,16.97394291,0.05727096,0.05727096,294.2267861,51.26538301
10/17/2029,20.64867003,-0.172472639,0,264.4954581,61.35091996
10/18/2029,15.44144848,-0.126515574,0,252.4655138,63.27330584
10/19/2029,17.58332967,-0.092416108,0,250.4226641,58.41125121
10/20/2029,15.17797976,0.08482151,0.08482151,333.6593907,37.99356561
10/21/2029,19.78445772,-0.05231393,0,266.3257042,62.97967939
10/22/2029,12.85213019,0.880648253,0.880648253,430.745506,17.97889506
10/23/2029,12.54869236,0.308591701,0.308591701,373.147434,23.49315821
10/24/2029,16.61372801,0.270439984,0.270439984,372.48589,29.71434316
10/25/2029,16.06145595,0.001713064,0.001713064,306.0412639,46.50943346
10/26/2029,12.97688449,0.205611125,0.205611125,368.4497411,26.8981202
10/27/2029,19.35400356,-0.028304278,0,257.1842292,57.72854592
10/28/2029,11.35311327,0.236024043,0.236024043,336.7331898,31.0835066
10/29/2029,15.01409887,-0.061280796,0,280.3122692,56.27785492
10/30/2029,15.41799718,-0.005780122,0,269.3538808,50.26364324
10/31/2029,14.92535138,0.001387052,0.001387052,213.2290128,67.17372634
11/1/2029,14.07339795,0.02566332,0.02566332,222.2232014,66.40119587
11/2/2029,17.00638804,0.346683987,0.346683987,163.3196696,82.33546686
11/3/2029,19.0590915,0.072125847,0.072125847,165.1273257,77.57697495
11/4/2029,17.33969555,0.979402808,0.979402808,136.4514366,88.24139548
11/5/2029,16.25974294,0.006484518,0.006484518,227.4229996,63.57627352
11/6/2029,13.7840986,-0.034305166,0,216.5682852,65.57332766
11/7/2029,14.24443016,-0.01277605,0,205.4428419,64.22939835
11/8/2029,14.91929368,0.053102091,0.053102091,218.4737327,67.86483866
11/9/2029,15.46384742,0.012360723,0.012360723,240.4699798,60.12354677
11/10/2029,16.47496745,0.025112487,0.025112487,238.8381288,57.99254111
11/11/2029,15.46811629,0.026900818,0.026900818,258.631774,57.33600378
11/12/2029,11.66508352,0.040567259,0.040567259,255.1649284,57.19465736
11/13/2029,13.34799163,0.019300376,0.019300376,249.4327823,56.86062412
11/14/2029,13.75592989,0.002529741,0.002529741,232.3980877,58.5355193
11/15/2029,15.09528776,0.052569841,0.052569841,229.3231822,64.30431101
11/16/2029,13.32542188,0.078815503,0.078815503,278.8085906,51.978949
11/17/2029,17.82487416,0.074970823,0.074970823,182.2321136,75.40043099
11/18/2029,13.48239326,0.026295147,0.026295147,220.4575165,60.73575165
11/19/2029,11.76046813,-0.014741868,0,208.921674,63.99421969
11/20/2029,16.91985884,-0.018972587,0,178.6027864,71.66605096
11/21/2029,11.78996248,0.033125686,0.033125686,219.6453483,60.86569917
11/22/2029,14.80301103,6.46E-05,6.46E-05,232.323292,66.48291015
11/23/2029,16.67080012,0.27188905,0.27188905,145.5515121,86.68564657
11/24/2029,15.49153432,0.007234156,0.007234156,189.0026593,71.37082964
11/25/2029,10.6864237,0.076873107,0.076873107,232.5950259,58.2403397
11/26/2029,12.72986171,0.00444037,0.00444037,212.3485585,65.12808708
11/27/2029,19.25775161,-0.04474778,0,223.6058901,64.96051832
11/28/2029,10.69242462,0.034448666,0.034448666,243.2758254,54.63165658
11/29/2029,16.78897187,0.015848116,0.015848116,189.6469059,72.49936553
11/30/2029,12.51366382,0.010762887,0.010762887,248.4633696,51.5250867
12/1/2029,14.48403631,0.041207607,0.041207607,185.7245365,74.06844456
12/2/2029,15.03500756,0.047828541,0.047828541,182.1649154,75.26912589
12/3/2029,15.7453628,0.218274321,0.218274321,140.4985946,85.05383416
12/4/2029,12.716103,0.035536518,0.035536518,229.3869688,59.57465734
12/5/2029,13.61109965,0.007165994,0.007165994,195.9197722,67.18305704
12/6/2029,13.9470314,-0.019752799,0,262.5189768,48.49106014
12/7/2029,14.34158585,0.057648864,0.057648864,232.2682832,59.72241446
12/8/2029,18.55373269,-0.019875448,0,184.3651017,75.75645112
12/9/2029,18.87955282,-0.009100196,0,225.2804038,62.64569757
12/10/2029,17.35911223,0.029308915,0.029308915,204.4025983,72.32238683
12/11/2029,16.21214869,0.58946894,0.58946894,131.0215346,89.47808125
12/12/2029,11.05442613,0.092591305,0.092591305,221.7590842,63.5792753
12/13/2029,14.9306908,0.176185227,0.176185227,143.0671352,85.37693675
12/14/2029,15.52850696,0.174149355,0.174149355,128.4336681,86.09995063
12/15/2029,16.43404758,0.055554297,0.055554297,237.3136214,58.25849113
12/16/2029,19.58550187,0.227803625,0.227803625,142.107533,87.9826359
12/17/2029,17.01558062,0.109980233,0.109980233,221.6728552,66.88754011
12/18/2029,15.36440645,0.169558894,0.169558894,185.1749279,76.00924423
12/19/2029,16.15967553,0.167884586,0.167884586,169.0631384,80.26166774
12/20/2029,16.85098499,0.017370813,0.017370813,183.43991,76.1671961
12/21/2029,18.76717502,0.025456942,0.025456942,238.8295077,64.1347632
12/22/2029,14.06421823,0.059515139,0.059515139,305.4634548,50.33383976
12/23/2029,14.31322459,0.086491751,0.086491751,214.7153017,68.85526466
12/24/2029,20.80677118,0.244891226,0.244891226,169.1988993,84.91326915
12/25/2029,15.2910845,0.101670616,0.101670616,270.7002227,56.78846013
12/26/2029,20.54833731,0.176213768,0.176213768,183.532538,81.14890678
12/27/2029,21.59406041,0.05700764,0.05700764,200.9307922,77.30515879
12/28/2029,17.5429972,0.11510624,0.11510624,215.733398,73.40880008
12/29/2029,23.30612336,0.29177303,0.29177303,172.6218559,83.4920699
12/30/2029,18.53835019,0.148319815,0.148319815,211.2817417,76.08119158
12/31/2029,17.67259579,0.2012086,0.2012086,180.5553869,83.27019481
1/1/2030,16.87521003,1.13323974,1.13323974,140.4067227,96.362194
1/2/2030,16.47101446,0.14694417,0.14694417,207.1117866,74.84158833
1/3/2030,17.27229997,0.112957465,0.112957465,247.8400348,69.77366998
1/4/2030,16.54378717,0.110192852,0.110192852,254.799036,68.32759882
1/5/2030,22.37950546,0.202388315,0.202388315,197.7832485,82.76836311
1/6/2030,18.34824114,0.266342573,0.266342573,178.2310021,84.1764375
1/7/2030,16.46375577,0.701831978,0.701831978,166.4489385,89.53507873
1/8/2030,14.77140575,0.874292672,0.874292672,155.3591597,91.16494222
1/9/2030,15.6013165,0.160381337,0.160381337,166.9136643,86.13750442
1/10/2030,13.48179787,0.498976458,0.498976458,176.1995489,87.16843416
1/11/2030,11.92883263,2.468886994,2.468886994,161.2299989,93.0621011
1/12/2030,13.62794755,0.403345758,0.403345758,164.5031058,85.84594871
1/13/2030,15.99988161,0.102852645,0.102852645,208.8605613,79.31219392
1/14/2030,13.59627616,2.942046066,2.942046066,164.33275,93.91215892
1/15/2030,12.96376109,0.593972095,0.593972095,142.2983027,92.65461331
1/16/2030,15.61470076,0.640083155,0.640083155,142.0016646,93.74013808
1/17/2030,16.07139433,0.412675135,0.412675135,173.0003157,87.93102662
1/18/2030,21.4218454,0.195652726,0.195652726,195.600415,81.27798057
1/19/2030,18.60695185,0.053206998,0.053206998,256.6129527,73.34337639
1/20/2030,17.87858113,0.075652439,0.075652439,274.9497866,70.11224255
1/21/2030,18.0458539,0.097648519,0.097648519,280.5799738,68.00800841
1/22/2030,15.28024949,1.84541695,1.84541695,193.6840321,88.19099837
1/23/2030,11.58098202,0.085969108,0.085969108,384.5631857,55.31694385
1/24/2030,18.16513479,0.024960456,0.024960456,305.9275397,68.48099639
1/25/2030,19.37106264,0.150349517,0.150349517,200.3018145,83.48147054
1/26/2030,14.54703968,0.827931967,0.827931967,175.6638446,89.33355434
1/27/2030,18.93289089,0.022318141,0.022318141,306.1424438,69.83745117
1/28/2030,17.2394285,0.231588068,0.231588068,192.9276104,86.44292175
1/29/2030,14.41228756,2.698971611,2.698971611,159.1386316,94.63450349
1/30/2030,17.70973171,0.588104796,0.588104796,169.0544897,89.82554197
1/31/2030,18.34051684,0.057773897,0.057773897,243.0391474,76.90119288
2/1/2030,18.16089431,0.33728992,0.33728992,199.5990001,86.5901849
2/2/2030,18.52050362,0.593691384,0.593691384,186.2425561,88.97294852
2/3/2030,16.91487834,0.110288713,0.110288713,275.8943872,73.74990153
2/4/2030,16.97130049,0.451058686,0.451058686,217.9052223,82.92804472
2/5/2030,15.4687667,0.149475758,0.149475758,276.4232776,72.32659066
2/6/2030,21.94290914,0.019769198,0.019769198,289.4096246,75.18345012
2/7/2030,16.12248815,1.02962362,1.02962362,179.1003183,88.96438913
2/8/2030,16.33533199,0.162138042,0.162138042,280.0460583,73.20553499
2/9/2030,18.18886958,0.153344281,0.153344281,406.9072291,60.98161776
2/10/2030,21.77368261,0.083828819,0.083828819,270.9903881,76.69259354
2/11/2030,18.58290051,0.998549913,0.998549913,186.269664,89.78101185
2/12/2030,18.30571346,1.237313707,1.237313707,190.6835904,91.50099097
2/13/2030,14.82434962,1.677833178,1.677833178,178.4184894,93.0580785
2/14/2030,19.99384564,0.161438228,0.161438228,245.6140408,81.23488179
2/15/2030,20.09164329,0.111914705,0.111914705,401.2395392,61.85681977
2/16/2030,19.75122173,1.102913146,1.102913146,190.1715457,90.12982973
2/17/2030,20.78715641,1.25189756,1.25189756,204.3563305,91.84293369
2/18/2030,18.2317411,1.925281058,1.925281058,195.9000221,89.79209001
2/19/2030,19.37890429,0.221593764,0.221593764,235.9513191,81.20958292
2/20/2030,22.33185442,0.069294404,0.069294404,301.7588985,75.66421039
2/21/2030,18.25928603,0.278284462,0.278284462,218.3761995,85.36952883
2/22/2030,18.76093985,0.070215919,0.070215919,261.299323,77.70263561
2/23/2030,21.16069524,0.003185481,0.003185481,323.509925,72.89559266
2/24/2030,18.91314945,0.417640836,0.417640836,230.2747442,83.8024219
2/25/2030,18.51940069,0.262637337,0.262637337,224.9459068,83.10325195
2/26/2030,16.42721081,0.026104057,0.026104057,354.855387,68.76996127
2/27/2030,20.7117568,0.290079018,0.290079018,230.2056651,83.9140768
2/28/2030,18.90664721,0.444471972,0.444471972,233.118089,84.88756903
3/1/2030,20.54808975,-0.031441466,0,385.792756,66.24442499
3/2/2030,21.96881208,0.290500435,0.290500435,266.7817443,82.30494671
3/3/2030,18.50886271,0.349352073,0.349352073,247.3449648,82.68312821
3/4/2030,19.28219758,0.189434941,0.189434941,267.9017166,79.11814405
3/5/2030,19.76348753,-0.022875927,0,367.3929377,69.81040527
3/6/2030,17.35395471,4.398976975,4.398976975,191.6514725,92.79141366
3/7/2030,20.43512077,0.951608432,0.951608432,219.2284579,89.76771839
3/8/2030,21.20780191,0.028336455,0.028336455,393.5572406,69.47517102
3/9/2030,19.99234474,0.708155055,0.708155055,238.0750776,89.25312599
3/10/2030,21.25008248,0.556077808,0.556077808,269.0824051,83.44354921
3/11/2030,18.8106264,1.524602618,1.524602618,239.2143296,88.05577266
3/12/2030,20.64336244,-0.140159891,0,459.9736407,61.75233465
3/13/2030,21.94903472,-0.036026808,0,521.0262825,54.76323059
3/14/2030,21.52559472,0.722352028,0.722352028,276.8432844,85.35231562
3/15/2030,21.39646641,0.375895276,0.375895276,324.7319346,77.54550816
3/16/2030,20.38115737,0.509905845,0.509905845,300.442237,82.24479151
3/17/2030,21.07338121,-0.144585943,0,548.8150878,54.64170548
3/18/2030,23.14287778,0.198159138,0.198159138,404.8253174,74.12692649
3/19/2030,20.92998309,0.647121614,0.647121614,310.6558904,81.74764835
3/20/2030,23.91393735,0.198720157,0.198720157,395.2155679,72.58452541
3/21/2030,21.23576432,0.256557365,0.256557365,361.9787829,75.37356169
3/22/2030,21.62728836,0.290990154,0.290990154,358.9605044,77.42631299
3/23/2030,23.1532882,1.046948945,1.046948945,270.8711133,85.19375514
3/24/2030,23.59132819,-0.281122691,0,520.8531606,61.50228326
3/25/2030,23.60934601,-0.020590689,0,481.8884304,67.11093394
3/26/2030,24.90352179,-0.224675889,0,588.952706,56.82820984
3/27/2030,24.17481998,-0.135671041,0,468.9148167,67.26477596
3/28/2030,23.4742017,-0.132559939,0,516.4993879,64.13441611
3/29/2030,21.29886895,0.811506698,0.811506698,318.5094347,82.45971219
3/30/2030,22.77908433,0.627884994,0.627884994,348.0127748,79.86982104
3/31/2030,23.66641413,-0.05636278,0,456.5670043,65.81709564
4/1/2030,26.4703744,0.078646993,0.078646993,476.4106378,70.42553479
4/2/2030,25.01531108,0.389715633,0.389715633,451.1008016,71.13609311
4/3/2030,23.772364,0.468817918,0.468817918,429.6593772,73.0892219
4/4/2030,23.65858446,0.541081601,0.541081601,385.1476657,77.38772067
4/5/2030,23.79913252,0.173746591,0.173746591,510.7222739,66.3591293
4/6/2030,23.92658381,0.726991577,0.726991577,359.8478971,79.80711505
4/7/2030,25.59279264,0.096953964,0.096953964,509.044155,65.37109688
4/8/2030,24.53712807,-0.158331976,0,577.1567196,58.15344923
4/9/2030,23.8982891,0.117811948,0.117811948,508.1467351,65.64598688
4/10/2030,24.62876998,0.244526768,0.244526768,484.4572384,66.6542541
4/11/2030,24.99833452,0.038839341,0.038839341,572.4710316,61.44519853
4/12/2030,25.56704675,0.198005775,0.198005775,534.4504594,64.86690948
4/13/2030,25.59207126,0.163780828,0.163780828,525.9268239,65.05195107
4/14/2030,25.59363515,0.780341723,0.780341723,435.4868713,70.59517765
4/15/2030,25.03364878,0.616053236,0.616053236,438.5865336,71.46320229
4/16/2030,25.51849908,-0.173447132,0,579.144542,59.74323385
4/17/2030,24.92418159,-0.067145886,0,566.4413436,60.78653442
4/18/2030,25.4314996,-0.083193952,0,576.0272042,58.71976641
4/19/2030,26.26918634,-0.14552029,0,588.1928911,59.75055031
4/20/2030,26.80437757,-0.109961205,0,591.2834897,59.59476822
4/21/2030,26.01484499,0.252122564,0.252122564,544.6147976,63.5694502
4/22/2030,25.57121181,0.182032568,0.182032568,532.192277,64.45851382
4/23/2030,26.71334347,0.088490387,0.088490387,582.0738023,59.36504139
4/24/2030,26.19089719,0.019303953,0.019303953,576.4040228,60.60218615
4/25/2030,25.64564956,0.018666305,0.018666305,585.6188921,58.40110199
4/26/2030,25.86207372,-0.25728197,0,590.8068881,57.23291081
4/27/2030,26.87325896,-0.12178872,0,568.5002367,60.1678788
4/28/2030,27.72776298,-0.0641973,0,611.3702232,57.63631278
4/29/2030,25.98795446,0.118516635,0.118516635,571.42142,61.37771002
4/30/2030,26.29366115,0.68872773,0.68872773,447.9807024,71.24616157
5/1/2030,25.48329485,0.083629699,0.083629699,583.0852599,58.87887228
5/2/2030,26.34058725,0.061711003,0.061711003,572.9281413,59.23364651
5/3/2030,26.71240558,0.503658397,0.503658397,524.3832856,64.35119467
5/4/2030,27.5090815,-0.032631279,0,628.5856926,57.03284896
5/5/2030,27.0814333,0.024833635,0.024833635,595.5842452,57.27932326
5/6/2030,27.80676508,0.142365736,0.142365736,520.0178308,68.86072176
5/7/2030,27.95452169,0.088091059,0.088091059,563.4006088,64.84381326
5/8/2030,28.00856628,-0.03480919,0,628.0621408,57.18448369
5/9/2030,26.52362307,0.482956161,0.482956161,452.8127409,72.37691865
5/10/2030,28.35320038,0.053273337,0.053273337,612.5841973,58.2535986
5/11/2030,28.56706374,0.081170831,0.081170831,591.9036895,62.85560265
5/12/2030,28.20294243,0.037469937,0.037469937,608.6591356,59.34477836
5/13/2030,29.2401757,0.053640933,0.053640933,520.1039399,68.15115055
5/14/2030,28.57776476,0.059987642,0.059987642,556.2922099,65.30180148
5/15/2030,28.37836109,0.184483651,0.184483651,560.427902,66.04082903
5/16/2030,28.54296604,0.089773116,0.089773116,589.8440588,64.21574727
5/17/2030,29.4191729,0.030378113,0.030378113,603.3215296,61.6834266
5/18/2030,29.20939207,0.037234913,0.037234913,650.6633649,57.97619868
5/19/2030,28.27624886,0.049183218,0.049183218,510.1997825,68.86223993
5/20/2030,28.72972281,0.017921821,0.017921821,632.1511594,56.84536657
5/21/2030,30.82979282,-0.011104512,0,589.7574979,60.02954384
5/22/2030,29.46097165,0.058581283,0.058581283,567.0729399,61.83764963
5/23/2030,29.23805945,0.101639164,0.101639164,546.6915967,67.24488214
5/24/2030,29.12108735,0.031349732,0.031349732,549.6257807,64.76271518
5/25/2030,29.8397381,0.064368044,0.064368044,625.8115744,59.44933302
5/26/2030,29.39325708,0.005500592,0.005500592,607.6482865,57.93818125
5/27/2030,29.40484453,0.09854598,0.09854598,616.0226072,61.39780235
5/28/2030,28.56045679,0.082864108,0.082864108,606.5524624,57.17894883
5/29/2030,29.32766054,0.113713484,0.113713484,598.0984592,60.59351169
5/30/2030,29.51114577,0.086913098,0.086913098,583.0627068,59.61984918
5/31/2030,30.52232037,0.007301265,0.007301265,535.8796004,65.5194525
6/1/2030,29.0808831,0.095102065,0.095102065,540.1941034,64.62646612
6/2/2030,29.57190202,0.0750812,0.0750812,614.779257,57.05476419
6/3/2030,29.75423464,0.113048242,0.113048242,538.8564656,66.66511731
6/4/2030,29.94276959,0.065398533,0.065398533,586.7022686,60.70735154
6/5/2030,29.42292535,0.054588849,0.054588849,575.4341492,60.92701091
6/6/2030,29.4410044,0.044903622,0.044903622,569.4200068,62.26168343
6/7/2030,29.79703251,-0.023054781,0,592.1080132,60.4278927
6/8/2030,28.7606138,0.105686682,0.105686682,494.8086581,69.49798612
6/9/2030,29.34490905,0.053449701,0.053449701,592.4937203,58.69697787
6/10/2030,29.67498586,0.033537215,0.033537215,578.3862208,61.32370673
6/11/2030,29.13534562,-0.052031116,0,529.3919176,65.97859173
6/12/2030,26.39665448,0.851504599,0.851504599,332.2777716,79.54346631
6/13/2030,30.05843467,0.125509338,0.125509338,435.194327,71.14014606
6/14/2030,29.78812031,0.045890002,0.045890002,595.6953877,58.26124001
6/15/2030,28.17573912,0.260197087,0.260197087,454.3935756,72.66431774
6/16/2030,26.76046257,1.27949292,1.27949292,338.5690787,80.73193402
6/17/2030,28.050137,0.646923931,0.646923931,406.0486455,75.49586316
6/18/2030,29.29955749,-0.029804395,0,531.4924868,64.78127628
6/19/2030,29.29708987,-0.014601302,0,582.1827504,63.15521073
6/20/2030,27.64475908,0.631016606,0.631016606,404.7272355,71.44642742
6/21/2030,30.42050894,-0.036676447,0,584.5982325,58.74844638
6/22/2030,29.5896146,-0.046018166,0,554.7056954,60.36098877
6/23/2030,29.65703991,0.035661761,0.035661761,506.3529281,66.48421758
6/24/2030,27.80003924,0.474957961,0.474957961,430.1172936,69.67863906
6/25/2030,27.42754344,0.792220324,0.792220324,376.7794628,70.83624943
6/26/2030,26.61486879,1.637407023,1.637407023,323.4070808,77.46369651
6/27/2030,29.86067341,-0.09136914,0,547.4079651,60.69473962
6/28/2030,29.91112615,0.002849722,0.002849722,524.7086637,62.33083174
6/29/2030,26.54261206,0.421383554,0.421383554,415.1376842,71.89460566
6/30/2030,29.78992866,-0.037981616,0,553.9382092,58.9319441
7/1/2030,28.45117328,0.188196181,0.188196181,442.393118,67.67011758
7/2/2030,27.46291183,0.447628375,0.447628375,400.2407182,72.71715353
7/3/2030,29.22009487,0.00214805,0.00214805,516.2236616,61.59192219
7/4/2030,25.73963399,0.999071364,0.999071364,360.2447793,72.7764211
7/5/2030,24.39957825,1.551871055,1.551871055,342.8826874,74.1342872
7/6/2030,29.60397314,0.007514937,0.007514937,536.7055438,59.2153952
7/7/2030,27.54494766,0.667146055,0.667146055,379.6324982,70.41141524
7/8/2030,26.52649664,1.672007323,1.672007323,350.9819087,73.19581146
7/9/2030,26.84342121,0.976900533,0.976900533,348.5548273,74.30478987
7/10/2030,27.5026529,0.560644566,0.560644566,416.3524881,67.65738217
7/11/2030,28.20986438,0.050742556,0.050742556,409.8375913,72.73506134
7/12/2030,27.10719827,1.078792837,1.078792837,356.1180862,70.97924637
7/13/2030,27.43519476,0.488356287,0.488356287,435.0064571,64.97024059
7/14/2030,26.06156036,1.046337103,1.046337103,363.7980763,69.0692701
7/15/2030,26.52781519,0.429111203,0.429111203,408.3901341,66.6411461
7/16/2030,25.60319153,1.128146622,1.128146622,356.3867682,70.68517273
7/17/2030,29.85668138,-0.008130506,0,565.367335,56.29244653
7/18/2030,27.1118305,0.378923279,0.378923279,445.7801704,63.99338917
7/19/2030,27.50087738,0.287607528,0.287607528,426.3450505,67.95180226
7/20/2030,26.95473579,0.56646355,0.56646355,375.1855997,69.8893694
7/21/2030,26.78305761,0.12964907,0.12964907,495.3390514,60.23957494
7/22/2030,27.57231867,0.053225231,0.053225231,514.2377478,56.41685877
7/23/2030,27.71948522,0.248170698,0.248170698,453.8444741,62.73071246
7/24/2030,28.6143186,-0.067812916,0,530.5193122,57.96873934
7/25/2030,28.20016868,0.030887642,0.030887642,466.1949328,62.63395179
7/26/2030,27.39636496,0.252058856,0.252058856,427.2550009,67.35056047
7/27/2030,28.71130037,-0.014076591,0,518.161362,56.96117894
7/28/2030,27.59332586,0.105043108,0.105043108,496.9003573,57.91615391
7/29/2030,25.73562155,0.809828639,0.809828639,375.533116,68.21433407
7/30/2030,27.11528349,0.081878218,0.081878218,443.0555103,62.1505322
7/31/2030,25.2151979,0.563086674,0.563086674,406.6780842,64.44803795
8/1/2030,23.05198787,2.812419484,2.812419484,338.9322327,71.39513508
8/2/2030,24.79318681,0.425781381,0.425781381,393.1415442,66.14095311
8/3/2030,24.33570309,1.084423604,1.084423604,393.535379,65.46357447
8/4/2030,22.85479095,0.391958769,0.391958769,423.8508447,62.01264022
8/5/2030,26.61661813,0.007634851,0.007634851,442.3403313,62.7212924
8/6/2030,26.93386214,0.025372862,0.025372862,511.974614,55.16226603
8/7/2030,25.07536235,0.080738229,0.080738229,470.9306138,56.56788489
8/8/2030,25.80382015,0.171509564,0.171509564,473.5267694,57.96455995
8/9/2030,24.25186379,0.580352954,0.580352954,406.3151699,62.63219338
8/10/2030,25.44343221,0.010199151,0.010199151,509.3889697,53.11647842
8/11/2030,24.52136447,0.202335651,0.202335651,433.9770151,59.82301186
8/12/2030,22.60249752,1.146553697,1.146553697,414.4607882,59.84881987
8/13/2030,24.89723295,-0.051426146,0,491.6167183,55.45141173
8/14/2030,24.71019534,-0.075372405,0,468.0358561,53.111231
8/15/2030,24.09657077,0.061238605,0.061238605,474.185243,54.89609348
8/16/2030,20.48621904,1.101159667,1.101159667,432.9852108,54.04852069
8/17/2030,24.57766195,-0.050794249,0,487.5021592,54.51267131
8/18/2030,24.10820302,-0.009204472,0,484.3133727,52.56342182
8/19/2030,24.30167145,0.014982421,0.014982421,472.4952206,53.60641513
8/20/2030,19.29282019,1.126743629,1.126743629,391.7542961,58.32879976
8/21/2030,21.95297839,0.267459877,0.267459877,424.9906593,57.18945377
8/22/2030,23.56576597,-0.068252601,0,486.6672443,51.30398039
8/23/2030,23.52828401,-0.028721944,0,486.0157136,51.00818796
8/24/2030,18.93769359,1.550090998,1.550090998,401.3619997,56.36280996
8/25/2030,20.87663127,-0.103269164,0,485.7691975,45.49163702
8/26/2030,19.14325612,0.174952077,0.174952077,498.3274975,42.07906817
8/27/2030,20.58864293,0.115614401,0.115614401,491.5894536,44.46048643
8/28/2030,20.11142288,2.265636038,2.265636038,397.4383118,64.10625287
8/29/2030,20.30425454,0.039276817,0.039276817,485.1116827,44.92792543
8/30/2030,21.05006079,-0.038771015,0,494.7870363,43.62366811
8/31/2030,20.4161502,-0.126751054,0,473.9781716,44.74011766
9/1/2030,23.29580655,-0.118022018,0,467.5141668,50.71074839
9/2/2030,20.08347889,-0.065944853,0,470.4611672,47.80685269
